,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,MonthlyCharges,TotalCharges
4136,0,47,1,1,1,1,1,0,19.9,942.95
4137,1,12,1,1,1,1,0,1,20.1,232.4
4138,0,1,0,0,2,0,0,1,85.45,85.45
4139,0,24,0,2,0,0,0,1,80.5,2088.45
4140,0,63,0,2,0,0,1,0,99.9,6137.0
4141,0,35,0,0,2,0,0,1,39.85,1434.6
4142,0,67,2,2,0,2,1,0,60.5,3870.0
4143,0,25,0,0,0,0,0,1,84.8,2043.45
4144,0,21,2,0,2,0,0,0,103.85,2215.0
4145,0,13,2,2,0,2,0,0,67.8,842.25
4146,0,35,0,0,0,0,0,1,75.2,2576.2
4147,0,71,1,1,1,1,2,0,24.85,1901.0
4148,0,29,1,1,1,1,0,0,19.35,601.6
4149,0,71,0,2,0,0,2,0,49.35,3515.25
4150,0,7,0,0,0,0,0,1,89.0,605.45
4151,0,57,0,2,2,0,0,1,55.0,3094.05
4152,0,65,2,0,2,2,2,0,76.15,4929.55
4153,0,27,1,1,1,1,1,0,20.3,595.05
4154,0,6,0,0,0,0,0,1,74.9,469.8
4155,0,72,2,2,2,2,2,1,117.35,8436.25
4156,0,1,1,1,1,1,0,1,19.75,19.75
4157,0,11,0,0,0,0,0,0,45.2,492.0
4158,1,39,1,1,1,1,2,0,25.2,987.95
4159,0,59,2,2,2,0,0,1,89.75,5496.9
4160,0,26,2,0,0,2,1,0,75.0,1908.35
4161,0,2,0,0,2,0,0,0,49.95,107.1
4162,1,72,2,2,2,2,2,0,65.7,4575.35
4163,0,65,2,2,2,0,1,0,67.05,4309.55
4164,1,72,0,2,2,2,2,0,110.9,7922.75
4165,0,6,0,0,0,2,0,1,87.95,522.35
4166,0,32,1,1,1,1,1,0,19.8,587.7
4167,0,50,0,0,2,0,1,0,75.7,3876.2
4168,0,61,2,0,2,2,2,1,62.15,3778.85
4169,0,15,0,2,2,0,0,1,101.25,1457.25
4170,0,72,2,2,2,2,2,0,115.15,8349.45
4171,0,9,1,1,1,1,0,1,18.95,185.6
4172,0,1,1,1,1,1,0,0,19.5,19.5
4173,0,12,0,0,0,0,0,1,86.55,1066.9
4174,0,37,0,0,0,2,0,0,28.6,973.55
4175,1,61,1,1,1,1,1,0,20.4,1226.45
4176,1,18,1,1,1,1,1,0,19.8,342.3
4177,1,21,0,0,0,0,0,0,45.65,985.05
4178,1,68,2,2,2,2,2,1,56.4,3948.45
4179,0,12,0,0,0,0,0,1,73.3,828.05
4180,0,2,0,0,0,0,0,0,24.35,41.85
4181,0,62,0,0,2,0,0,1,101.35,6164.7
4182,0,29,0,0,0,2,0,0,98.65,2862.75
4183,1,1,0,2,0,2,0,0,33.6,33.6
4184,0,5,0,0,2,0,0,1,79.9,343.95
4185,0,1,1,1,1,1,0,0,20.7,20.7
4186,1,62,0,0,2,2,2,1,104.05,6590.5
4187,1,36,1,1,1,1,2,0,20.25,717.95
4188,0,28,0,0,2,2,0,1,103.3,2890.65
4189,1,69,2,2,0,2,1,0,73.7,4885.85
4190,0,11,2,0,0,2,0,1,96.2,1222.05
4191,0,63,0,2,2,2,0,1,108.75,6871.7
4192,0,23,1,1,1,1,1,0,20.15,405.6
4193,0,10,1,1,1,1,0,0,19.75,208.25
4194,0,71,1,1,1,1,2,1,25.95,1801.9
4195,0,45,2,0,0,2,0,1,70.05,3062.45
4196,1,70,1,1,1,1,2,0,24.05,1764.75
4197,1,22,0,0,0,0,0,1,84.75,1816.75
4198,1,52,1,1,1,1,2,0,23.05,1255.1
4199,0,55,0,0,2,2,1,1,104.15,5743.05
4200,0,65,2,0,2,2,2,0,59.95,3921.1
4201,1,72,1,1,1,1,2,0,19.55,1463.45
4202,0,10,1,1,1,1,1,0,19.6,189.45
4203,1,7,1,1,1,1,1,0,20.05,96.8
4204,0,5,0,2,0,0,0,1,85.55,408.5
4205,1,24,2,0,2,0,2,0,78.6,1846.65
4206,1,72,2,2,2,2,2,1,116.8,8456.75
4207,0,21,2,0,0,2,0,1,43.55,1011.5
4208,0,69,0,2,2,2,1,1,60.8,4263.4
4209,1,44,0,2,0,2,0,1,54.9,2549.1
4210,1,61,0,0,2,0,1,1,65.2,3965.05
4211,0,24,0,2,2,0,0,1,102.95,2496.7
4212,0,1,0,0,0,0,0,0,90.6,90.6
4213,0,6,0,0,0,2,0,1,50.8,288.05
4214,0,4,0,2,0,0,0,1,90.05,368.1
4215,0,72,0,2,2,2,2,1,108.2,7840.6
4216,0,72,2,2,2,2,2,0,92.0,6632.75
4217,0,14,0,0,0,0,0,1,75.1,1013.35
4218,0,7,1,1,1,1,0,1,25.05,152.95
4219,0,48,0,2,0,0,1,0,75.15,3772.65
4220,1,55,1,1,1,1,1,0,19.5,1026.35
4221,0,1,1,1,1,1,0,0,19.3,19.3
4222,0,45,2,2,2,2,1,0,112.2,5031.85
4223,0,3,0,0,0,0,0,1,70.3,220.4
4224,0,71,1,1,1,1,2,0,19.6,1416.5
4225,0,8,1,1,1,1,0,0,20.25,158.35
4226,0,3,0,0,0,0,0,1,75.85,256.6
4227,1,69,2,2,0,2,2,0,80.65,5542.55
4228,1,1,0,0,0,0,0,1,68.5,68.5
4229,0,72,2,2,2,2,2,1,115.75,8443.7
4230,0,11,2,0,0,0,0,1,73.5,791.75
4231,0,71,2,2,2,2,2,0,80.6,5708.2
4232,0,1,0,0,0,0,0,1,69.95,69.95
4233,0,33,2,0,2,2,2,0,59.55,2016.3
4234,0,16,1,1,1,1,1,0,19.05,326.65
4235,0,56,2,2,2,2,1,0,95.65,5471.75
4236,0,1,1,1,1,1,0,0,19.95,19.95
4237,0,5,0,0,2,0,0,1,70.05,346.4
4238,1,57,1,1,1,1,1,0,19.4,1061.6
4239,1,56,0,2,2,0,1,1,36.1,1971.5
4240,0,8,0,2,2,0,0,1,94.0,773.65
4241,1,22,2,2,2,0,0,0,61.15,1422.05
4242,0,1,1,1,1,1,0,0,19.75,19.75
4243,1,40,2,0,0,2,0,1,64.1,2460.35
4244,1,46,1,1,1,1,2,0,19.75,856.5
4245,1,63,1,1,1,1,2,0,19.7,1275.85
4246,1,68,2,2,2,0,2,1,110.2,7467.5
4247,1,69,2,2,0,2,2,1,106.35,7261.75
4248,0,56,0,2,2,2,0,0,90.55,5116.6
4249,1,10,0,2,2,0,1,1,65.9,660.05
4250,0,63,2,2,2,2,1,0,104.5,6590.8
4251,1,24,2,2,2,2,2,1,52.5,1208.15
4252,0,19,0,0,2,0,0,1,56.1,1033.9
4253,1,22,0,0,2,0,0,1,88.75,1885.15
4254,0,29,2,2,0,0,0,1,84.45,2467.1
4255,0,13,0,0,2,0,1,1,75.3,989.45
4256,0,70,1,1,1,1,2,1,26.0,2006.95
4257,0,49,0,2,2,0,0,0,99.4,5025.0
4258,0,43,2,0,2,2,1,1,109.55,4830.25
4259,0,3,1,1,1,1,0,1,19.6,59.75
4260,1,42,0,0,2,2,1,0,73.15,3088.25
4261,0,57,0,2,0,2,1,1,54.65,3134.7
4262,0,2,2,0,2,0,0,0,66.4,94.55
4263,0,72,2,2,2,2,2,1,115.55,8312.4
4264,0,46,0,2,2,0,0,1,104.45,4863.85
4265,0,66,0,0,0,2,0,1,100.05,6871.9
4266,0,62,2,2,0,2,1,0,102.0,6529.25
4267,0,72,2,2,2,2,2,1,91.15,6637.9
4268,1,35,0,2,0,2,1,1,89.7,3165.6
4269,0,17,2,2,2,0,0,0,90.2,1454.15
4270,0,72,2,2,2,2,2,1,92.4,6786.1
4271,1,28,1,1,1,1,1,0,19.9,543.0
4272,0,56,1,1,1,1,2,1,25.15,1327.15
4273,0,31,0,0,0,2,0,1,79.85,2404.15
4274,0,45,1,1,1,1,1,0,18.85,867.3
4275,0,1,1,1,1,1,0,1,25.75,25.75
4276,0,2,0,2,0,0,0,1,49.6,114.7
4277,0,6,1,1,1,1,0,1,20.95,109.5
4278,0,48,0,2,2,0,1,1,97.05,4692.95
4279,1,25,1,1,1,1,0,1,25.4,546.85
4280,1,64,1,1,1,1,2,1,19.7,1274.05
4281,0,50,2,2,0,0,0,1,35.0,1782.4
4282,1,52,0,0,2,0,1,0,101.25,5301.1
4283,0,4,0,0,0,0,0,1,70.2,280.35
4284,0,32,0,0,0,0,0,0,90.95,2897.95
4285,1,45,2,2,0,2,2,0,73.85,3371.0
4286,0,9,2,0,0,0,0,1,88.05,801.3
4287,0,66,0,0,2,2,1,1,105.95,6975.25
4288,1,3,0,0,2,0,0,0,91.85,257.05
4289,0,54,1,1,1,1,2,0,20.1,1079.45
4290,1,1,0,0,0,2,0,0,40.1,40.1
4291,1,64,2,2,0,2,2,0,110.3,6997.3
4292,0,31,0,0,0,0,0,1,73.9,2217.15
4293,0,14,0,0,0,0,0,1,89.8,1129.1
4294,0,12,2,0,0,0,1,1,85.15,979.05
4295,0,67,2,2,0,2,1,1,60.95,4119.4
4296,1,35,2,0,2,2,0,0,72.25,2568.55
4297,0,45,2,0,0,2,2,0,73.55,3349.1
4298,0,10,0,0,0,0,0,0,46.0,492.1
4299,0,29,2,2,0,0,0,1,58.55,1718.95
4300,0,24,1,1,1,1,1,0,24.6,605.25
4301,1,66,1,1,1,1,2,1,19.75,1344.5
4302,0,51,2,0,0,0,1,0,86.35,4267.15
4303,0,45,1,1,1,1,2,0,25.5,1121.05
4304,0,49,1,1,1,1,1,0,19.0,918.7
4305,0,29,1,1,1,1,2,1,19.55,521.8
4306,1,40,2,2,0,2,0,1,110.1,4469.1
4307,0,37,0,0,0,0,0,1,96.55,3580.3
4308,0,25,0,0,0,0,0,0,69.75,1729.35
4309,0,22,0,0,2,0,0,1,50.6,1073.3
4310,0,72,2,2,2,2,2,1,65.6,4566.5
4311,0,7,0,2,0,0,0,1,40.1,293.3
4312,1,33,0,2,2,2,2,0,82.1,2603.1
4313,0,23,0,2,0,2,0,1,79.1,1783.75
4314,0,24,0,2,0,0,0,1,101.25,2440.15
4315,0,1,0,0,0,0,0,0,79.55,79.55
4316,0,69,2,2,2,2,2,0,90.65,6322.1
4317,1,3,1,1,1,1,1,1,20.55,57.4
4318,0,56,0,2,0,2,1,1,75.75,4284.65
4319,0,65,2,0,2,2,1,1,110.0,7138.65
4320,0,71,1,1,1,1,1,0,20.85,1539.75
4321,0,14,0,0,2,0,0,1,80.35,1058.1
4322,0,2,0,0,0,0,0,1,70.15,123.8
4323,0,32,0,0,0,0,1,0,84.05,2781.85
4324,0,40,2,0,2,0,0,0,67.45,2731.0
4325,0,1,1,1,1,1,0,0,20.75,20.75
4326,0,1,0,0,0,0,0,1,89.1,89.1
4327,0,7,0,0,0,0,0,1,69.9,497.3
4328,0,15,0,0,0,0,0,1,51.1,711.15
4329,1,17,2,0,2,0,0,0,94.4,1607.2
4330,0,19,0,2,2,0,0,1,78.25,1490.95
4331,0,71,1,1,1,1,2,0,25.55,1898.1
4332,1,54,2,0,0,2,2,0,60.0,3273.95
4333,0,31,2,2,0,2,0,1,90.55,2929.75
4334,0,11,2,0,0,0,0,0,76.4,838.7
4335,0,18,0,0,2,0,0,1,84.95,1443.65
4336,0,72,2,2,0,2,2,1,110.1,7746.7
4337,0,71,0,2,0,0,0,1,99.65,6951.15
4338,0,5,0,0,2,2,0,0,45.4,214.75
4339,0,38,0,0,2,2,1,0,69.0,2669.45
4340,1,5,0,0,0,2,0,1,48.65,235.2
4341,0,2,0,0,0,0,0,1,44.15,92.65
4342,0,52,2,0,2,0,2,0,59.85,3103.25
4343,0,8,0,0,0,0,0,1,75.75,606.25
4344,0,68,0,2,2,0,2,1,80.65,5330.2
4345,1,69,1,1,1,1,1,1,20.55,1403.1
4346,0,42,2,2,0,2,0,1,66.4,2727.8
4347,0,50,0,2,0,2,2,1,100.2,5038.45
4348,0,1,1,1,1,1,0,1,19.1,19.1
4349,0,1,2,0,0,0,0,1,80.3,80.3
4350,0,33,0,0,0,0,0,1,44.55,1462.6
4351,0,7,1,1,1,1,0,0,20.35,150.6
4352,1,64,2,2,2,0,0,1,91.8,5960.5
4353,0,1,0,0,2,0,0,1,74.9,74.9
4354,0,59,1,1,1,1,2,1,20.2,1192.3
4355,0,6,0,0,0,0,0,0,50.35,314.55
4356,0,3,1,1,1,1,0,0,18.8,56.0
4357,0,15,1,1,1,1,0,0,20.45,330.8
4358,1,13,0,0,0,0,1,1,64.75,877.35
4359,0,23,0,2,0,0,0,1,98.7,2249.1
4360,0,31,2,0,0,0,0,0,89.45,2807.65
4361,0,29,2,2,0,2,1,1,58.75,1696.2
4362,0,49,1,1,1,1,1,0,20.7,1032.05
4363,0,56,0,0,0,0,0,1,85.6,4902.8
4364,0,63,2,2,2,2,2,1,80.3,4995.35
4365,0,63,0,0,2,2,2,0,79.8,5034.05
4366,1,24,2,0,0,0,0,1,79.85,1857.75
4367,0,36,0,0,2,2,1,0,54.1,1992.85
4368,0,9,0,0,0,0,0,1,80.85,751.65
4369,0,3,0,0,0,0,0,0,24.75,66.95
4370,0,21,2,0,2,2,1,0,80.9,1714.95
4371,1,13,1,1,1,1,1,0,24.5,343.6
4372,1,1,1,1,1,1,0,1,20.15,20.15
4373,1,25,1,1,1,1,1,0,20.05,520.1
4374,1,71,1,1,1,1,2,1,19.6,1387.45
4375,0,66,2,2,2,2,1,1,114.3,7383.7
4376,0,45,2,2,0,0,1,1,100.3,4483.95
4377,0,22,0,0,0,0,0,1,80.0,1706.45
4378,0,67,1,1,1,1,1,1,20.85,1327.4
4379,0,68,0,0,2,0,2,1,89.95,5974.3
4380,1,0,1,1,1,1,2,0,20.0,1397.475
4381,0,49,0,0,2,0,0,1,90.85,4515.85
4382,0,4,0,0,0,0,0,0,48.75,179.85
4383,0,63,2,2,2,2,1,0,80.0,5040.2
4384,0,2,0,2,2,0,0,0,79.7,165.0
4385,0,21,1,1,1,1,1,1,20.35,422.7
4386,1,55,2,2,0,2,2,0,57.55,3046.4
4387,1,1,1,1,1,1,0,1,20.25,20.25
4388,0,17,1,1,1,1,2,0,19.4,358.05
4389,0,30,2,0,0,0,0,1,100.4,2936.25
4390,1,22,2,2,0,2,0,1,57.95,1271.8
4391,0,9,0,0,0,2,0,1,59.5,530.05
4392,1,1,1,1,1,1,0,0,19.2,19.2
4393,0,21,0,0,0,0,0,1,86.5,1808.7
4394,0,19,0,0,2,2,0,0,59.55,1144.6
4395,1,69,0,2,2,0,0,1,103.95,7446.9
4396,0,1,0,0,0,0,0,1,25.1,25.1
4397,0,72,2,2,2,2,2,1,103.95,7556.9
4398,1,70,2,0,2,0,2,0,68.95,4858.7
4399,0,66,2,2,2,2,0,1,103.1,6595.0
4400,1,7,0,0,0,0,0,1,24.7,149.05
4401,1,46,2,2,0,2,0,1,110.2,4972.1
4402,0,39,2,2,0,2,0,1,48.95,1880.85
4403,1,32,0,2,2,0,0,0,62.45,2045.55
4404,0,24,0,2,2,0,0,1,89.55,2187.15
4405,1,6,0,2,0,0,0,1,83.55,477.55
4406,0,37,2,2,2,2,0,1,78.9,2976.95
4407,1,8,1,1,1,1,0,0,20.35,178.7
4408,1,72,2,0,2,0,2,1,71.45,5025.85
4409,0,71,2,2,2,2,2,0,46.35,3353.4
4410,0,16,0,2,0,0,0,1,94.65,1461.15
4411,0,57,2,0,2,2,0,1,49.9,2782.4
4412,0,66,1,1,1,1,1,0,25.45,1699.15
4413,0,17,0,2,2,0,0,1,89.15,1496.9
4414,1,21,1,1,1,1,0,0,20.75,452.2
4415,0,66,2,2,2,0,2,1,66.1,4428.45
4416,0,17,0,2,0,0,0,1,75.4,1322.55
4417,1,1,0,0,0,0,0,1,70.45,70.45
4418,0,58,2,2,2,0,1,0,60.3,3563.8
4419,1,8,1,1,1,1,0,0,21.05,139.75
4420,0,27,2,0,2,2,1,0,69.35,1927.3
4421,0,34,0,2,0,0,0,0,88.85,3000.25
4422,0,30,0,2,0,0,1,1,97.0,3021.3
4423,0,33,0,2,2,0,0,1,66.4,2245.4
4424,1,1,0,0,0,0,0,0,24.75,24.75
4425,1,14,2,2,0,0,0,0,69.2,944.65
4426,1,16,0,0,0,2,1,1,79.5,1264.2
4427,0,49,0,0,2,2,2,0,100.65,4917.75
4428,1,19,0,0,2,2,0,0,103.3,2012.7
4429,1,70,2,2,2,2,2,0,79.7,5743.3
4430,1,32,2,2,0,2,0,0,61.4,1864.65
4431,0,18,0,0,0,0,0,1,69.8,1221.65
4432,0,37,2,2,0,2,2,1,40.55,1390.85
4433,0,4,0,0,0,0,0,1,75.65,302.35
4434,0,16,2,2,2,0,0,0,90.7,1374.9
4435,0,17,0,2,0,0,0,1,80.5,1336.9
4436,1,19,2,2,2,0,0,1,60.6,1297.8
4437,0,60,0,0,2,0,2,0,101.15,6067.4
4438,1,51,1,1,1,1,2,1,24.95,1222.25
4439,1,28,1,1,1,1,2,1,20.3,487.95
4440,0,43,0,2,0,0,2,1,60.0,2548.55
4441,0,42,1,1,1,1,2,0,20.25,835.5
4442,0,3,0,0,0,0,0,1,78.5,242.05
4443,0,1,0,0,0,0,0,0,44.75,44.75
4444,0,3,1,1,1,1,0,0,19.85,63.75
4445,0,63,2,2,2,0,2,0,98.0,6218.45
4446,0,3,0,0,0,0,0,1,79.9,260.9
4447,0,68,2,2,0,2,0,1,107.7,7320.9
4448,0,30,0,2,0,0,0,1,99.7,2967.35
4449,0,60,0,2,2,0,2,0,104.7,6333.8
4450,0,15,0,2,0,2,0,1,58.6,939.7
4451,0,45,0,0,0,0,0,1,93.9,4200.25
4452,0,70,2,2,2,2,2,0,86.45,5950.2
4453,0,10,0,0,2,0,0,1,98.5,1037.75
4454,0,4,1,1,1,1,0,0,19.4,93.4
4455,0,1,0,0,2,0,0,1,50.45,50.45
4456,0,68,1,1,1,1,2,1,24.95,1614.9
4457,1,22,2,0,0,0,0,0,75.0,1573.95
4458,1,38,0,2,2,0,0,1,94.65,3624.3
4459,0,1,0,2,0,0,0,1,100.25,100.25
4460,0,18,0,0,2,2,0,0,78.2,1468.75
4461,0,29,0,0,0,2,0,1,94.2,2607.6
4462,0,16,0,0,2,0,0,1,88.45,1422.1
4463,0,1,0,0,0,0,0,1,69.85,69.85
4464,0,12,2,0,2,0,0,0,81.7,858.6
4465,0,31,0,0,2,0,1,1,50.05,1523.4
4466,0,4,0,0,0,0,0,1,79.9,324.3
4467,0,48,0,0,2,2,1,1,69.55,3435.6
4468,0,15,1,1,1,1,0,1,25.4,399.6
4469,0,50,2,2,2,2,1,1,90.1,4549.45
4470,0,7,0,0,0,0,0,1,44.65,322.5
4471,0,41,2,0,2,0,0,1,83.75,3273.55
4472,1,68,2,0,2,0,2,0,80.35,5375.15
4473,0,26,0,0,2,0,0,1,98.1,2510.7
4474,0,57,0,0,2,2,2,0,53.35,3090.05
4475,0,3,1,1,1,1,0,0,19.55,61.05
4476,0,1,1,1,1,1,0,0,20.9,20.9
4477,1,19,2,0,0,0,1,1,48.95,955.6
4478,0,3,0,0,0,0,0,1,54.2,140.4
4479,0,59,1,1,1,1,2,0,24.45,1493.1
4480,0,1,0,0,0,0,0,1,69.4,69.4
4481,0,42,2,0,0,0,0,1,40.15,1626.05
4482,0,7,0,0,0,0,0,1,74.9,541.15
4483,0,67,1,1,1,1,2,0,25.6,1784.9
4484,0,1,0,0,0,0,0,1,70.35,70.35
4485,0,66,2,2,2,2,2,0,91.7,6075.9
4486,0,61,0,0,2,0,0,0,89.2,5500.6
4487,1,4,1,1,1,1,1,0,24.1,73.1
4488,0,42,2,0,0,0,0,1,74.15,3229.4
4489,1,64,0,2,0,0,1,1,53.85,3399.85
4490,0,54,2,2,2,2,1,1,115.6,6431.05
4491,0,1,1,1,1,1,0,1,19.75,19.75
4492,1,54,1,1,1,1,2,1,24.05,1230.9
4493,1,18,1,1,1,1,2,0,25.3,454.65
4494,0,3,0,2,0,0,0,0,84.3,235.05
4495,0,1,0,0,0,0,0,1,70.1,70.1
4496,1,72,2,2,2,2,2,0,89.75,6595.9
4497,0,60,0,2,2,0,1,1,97.95,5867.0
4498,1,11,1,1,1,1,1,1,20.0,196.35
4499,1,12,2,0,0,0,0,1,78.3,909.25
4500,1,61,0,2,2,2,1,0,103.9,6449.15
4501,0,39,1,1,1,1,2,0,20.7,762.45
4502,0,55,0,0,0,0,0,1,96.8,5283.95
4503,0,17,2,2,0,0,0,1,94.4,1617.5
4504,0,37,1,1,1,1,1,0,20.15,785.75
4505,0,72,1,1,1,1,2,1,26.0,1776.0
4506,0,72,0,2,2,2,2,0,77.35,5396.25
4507,0,8,2,0,0,2,0,0,66.05,574.5
4508,1,22,1,1,1,1,0,0,19.9,400.3
4509,0,1,0,2,0,0,0,0,84.3,84.3
4510,0,38,0,2,0,2,0,0,68.15,2656.3
4511,1,17,0,2,2,2,1,0,80.85,1445.95
4512,0,70,0,2,2,2,2,1,75.5,5212.65
4513,1,72,2,2,2,2,2,0,92.45,6440.25
4514,0,28,0,0,0,0,0,1,80.6,2244.95
4515,0,15,0,2,0,0,0,1,83.2,1130.0
4516,1,72,2,2,2,2,2,1,87.55,6463.15
4517,0,11,0,0,2,0,0,1,99.55,1131.2
4518,0,8,0,0,2,0,0,1,81.25,585.95
4519,0,57,0,2,2,2,1,1,109.4,6252.7
4520,1,1,1,1,1,1,0,0,19.95,19.95
4521,0,46,2,2,0,0,0,0,45.55,2062.15
4522,0,30,1,1,1,1,1,0,20.7,587.1
4523,0,10,2,0,0,0,0,0,75.3,720.45
4524,0,23,2,2,2,0,0,1,99.25,2186.4
4525,0,32,2,2,2,0,0,1,93.4,2979.3
4526,0,13,2,0,0,0,0,1,73.75,956.65
4527,0,39,0,0,2,2,2,1,80.45,3201.55
4528,0,44,0,2,2,0,0,1,88.15,3973.2
4529,0,9,0,0,0,2,0,0,49.2,447.9
4530,0,67,1,1,1,1,2,0,19.65,1335.2
4531,1,9,0,0,2,0,0,1,79.35,661.25
4532,0,15,0,2,0,0,0,1,79.75,1111.85
4533,0,71,0,2,2,0,2,1,105.15,7555.0
4534,0,1,0,0,0,2,0,0,49.0,49.0
4535,1,30,0,0,2,0,0,1,100.05,3046.15
4536,0,1,0,0,0,0,0,1,69.35,69.35
4537,0,17,0,2,0,0,0,1,49.8,836.35
4538,0,3,0,0,0,2,0,0,85.8,272.2
4539,1,67,2,0,2,0,2,1,79.7,5293.4
4540,0,1,1,1,1,1,0,0,20.95,20.95
4541,0,1,0,0,0,0,0,0,50.55,50.55
4542,0,32,0,0,2,0,0,0,79.3,2570.0
4543,1,41,1,1,1,1,1,0,19.5,798.2
4544,0,1,0,0,0,0,0,1,80.55,80.55
4545,0,1,0,0,0,0,0,0,44.15,44.15
4546,1,12,0,2,2,0,0,1,84.5,916.9
4547,1,62,2,2,0,0,0,1,105.5,6487.2
4548,0,22,0,2,0,0,0,1,84.3,1855.65
4549,1,17,0,2,2,2,0,1,92.7,1556.85
4550,1,72,1,1,1,1,2,1,26.25,1988.05
4551,1,56,0,2,0,2,0,1,96.95,5432.2
4552,0,9,1,1,1,1,0,1,20.45,147.55
4553,0,72,2,2,2,2,2,1,115.8,8424.9
4554,0,20,2,2,2,2,0,1,108.2,2203.7
4555,1,19,1,1,1,1,2,0,20.2,387.4
4556,0,2,0,0,0,0,0,1,67.75,116.65
4557,0,53,0,0,2,2,1,0,54.9,3045.75
4558,0,27,0,0,0,0,0,1,85.25,2287.25
4559,0,6,1,1,1,1,0,0,20.15,130.5
4560,1,9,0,0,2,0,1,1,90.35,767.9
4561,1,8,0,2,0,0,0,0,55.75,446.8
4562,1,71,2,2,2,2,2,0,114.6,8100.25
4563,0,10,0,2,0,0,0,1,80.05,830.7
4564,0,1,1,1,1,1,0,0,20.0,20.0
4565,0,71,2,2,2,2,1,0,66.8,4689.15
4566,0,68,0,2,0,2,1,1,100.3,6754.35
4567,0,34,0,2,0,2,0,1,105.35,3540.65
4568,0,26,0,2,2,2,1,1,85.2,2184.6
4569,0,22,2,0,0,0,0,1,48.8,1054.6
4570,0,7,1,1,1,1,0,1,18.95,130.55
4571,0,20,0,0,0,0,0,1,69.8,1540.35
4572,0,60,0,2,2,0,0,1,106.15,6411.25
4573,1,72,1,1,1,1,2,0,20.55,1432.55
4574,0,72,0,2,2,0,1,1,105.75,7629.85
4575,0,4,1,1,1,1,0,0,25.25,101.9
4576,1,16,1,1,1,1,0,0,19.75,313.4
4577,0,62,2,0,2,0,1,1,104.85,6312.9
4578,0,10,0,0,0,2,0,1,60.95,629.55
4579,0,31,0,2,0,0,0,1,81.15,2640.55
4580,0,71,1,1,1,1,2,0,19.1,1372.45
4581,0,58,1,1,1,1,2,0,20.8,1212.25
4582,1,70,2,2,2,2,2,1,90.15,6237.05
4583,0,71,2,2,2,2,2,0,90.1,6310.9
4584,0,69,2,0,2,2,2,0,74.1,5031.0
4585,0,1,0,0,0,0,0,1,85.05,85.05
4586,1,72,2,2,2,2,2,1,118.75,8672.45
4587,0,26,0,0,0,2,0,0,85.9,2196.45
4588,0,33,0,0,2,2,0,1,95.0,3008.15
4589,1,10,1,1,1,1,2,0,20.15,220.8
4590,0,57,2,0,2,2,2,0,101.3,5779.6
4591,0,10,1,1,1,1,0,1,21.2,222.65
4592,1,39,1,1,1,1,1,1,24.2,914.6
4593,0,11,1,1,1,1,0,0,20.3,246.3
4594,1,21,0,2,2,2,0,1,102.8,2110.15
4595,1,68,0,2,2,2,2,0,85.3,5560.0
4596,0,18,0,0,2,0,1,1,89.6,1633.0
4597,0,6,0,0,2,2,0,1,99.95,547.65
4598,0,18,2,0,0,0,0,0,56.25,969.85
4599,1,52,0,0,2,0,1,1,50.95,2610.65
4600,1,56,2,2,2,2,2,0,115.85,6567.9
4601,0,45,0,0,2,2,0,1,103.65,4747.85
4602,0,67,1,1,1,1,2,1,26.1,1759.55
4603,0,3,2,0,0,2,0,0,35.1,101.1
4604,0,65,0,2,2,0,0,1,99.1,6496.15
4605,0,63,0,2,0,2,2,0,67.25,4234.15
4606,1,11,1,1,1,1,2,0,25.0,300.7
4607,1,1,0,0,0,2,0,1,59.55,59.55
4608,0,55,0,0,2,0,2,1,77.8,4323.35
4609,1,25,0,0,0,2,1,1,55.1,1466.1
4610,0,72,2,2,2,2,1,1,117.8,8684.8
4611,0,72,1,1,1,1,2,1,24.15,1776.45
4612,1,65,0,2,0,2,2,0,45.25,2933.95
4613,0,54,0,2,0,0,0,1,79.5,4370.25
4614,1,7,1,1,1,1,0,0,20.25,144.35
4615,0,72,2,2,0,2,2,0,64.75,4804.75
4616,0,21,0,0,0,0,0,0,54.6,1125.2
4617,0,2,1,1,1,1,0,1,20.7,39.85
4618,0,4,0,0,2,0,0,1,94.75,422.4
4619,0,3,0,0,0,2,0,1,79.65,251.75
4620,0,72,2,2,2,2,2,0,115.8,8332.15
4621,0,6,2,0,0,0,0,1,49.45,314.6
4622,0,52,0,0,2,0,0,1,83.8,4331.4
4623,0,69,0,2,2,0,0,1,95.35,6382.0
4624,0,8,0,0,2,0,0,1,94.7,740.3
4625,0,8,0,0,2,0,0,1,74.05,600.15
4626,0,63,0,0,2,0,0,1,89.6,5538.8
4627,0,60,2,2,2,2,1,1,116.6,7049.5
4628,0,12,2,0,0,2,0,0,54.2,690.5
4629,0,13,1,1,1,1,0,1,19.3,279.3
4630,0,22,2,2,2,0,0,0,65.05,1427.55
4631,0,5,0,0,2,0,0,1,92.5,452.7
4632,1,1,1,1,1,1,0,0,19.45,19.45
4633,1,72,1,1,1,1,2,1,24.05,1709.15
4634,0,2,1,1,1,1,0,0,18.75,53.15
4635,1,40,1,1,1,1,2,0,20.15,777.35
4636,1,44,1,1,1,1,1,0,20.0,860.85
4637,0,71,2,2,0,2,1,1,71.0,5012.1
4638,0,2,0,0,0,0,0,1,75.55,166.3
4639,0,26,0,0,0,0,0,1,93.6,2404.1
